book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors_ratings,original_publication_year,original_title,title_ratings,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,Unnamed: 0,title_content,authors_content,Description,Genres,Avg_Rating,Num_Ratings,URL
2904,21418013,21418013,26115712,29,765375869,9780765375860.0,John Scalzi,2014.0,Lock In,"lock in (lock in, #1)",eng,3.85,31073,35213,4161,793,1630,8108,16141,8541,https://images.gr-assets.com/books/1438701397m/21418013.jpg,https://images.gr-assets.com/books/1438701397s/21418013.jpg,7213.0,"lock in (lock in, #1)",John Scalzi,"Not too long from today, a new, highly contagious virus makes its way across the globe. Most who get sick experience nothing worse than flu, fever and headaches. But for the unlucky one percent - and nearly five million souls in the United States alone - the disease causes ""Lock In"": Victims fully awake and aware, but unable to move or respond to stimulus. The disease affects young, old, rich, poor, people of every color and creed. The world changes to meet the challenge.A quarter of a century later, in a world shaped by what's now known as ""Haden's syndrome,"" rookie FBI agent Chris Shane is paired with veteran agent Leslie Vann. The two of them are assigned what appears to be a Haden-related murder at the Watergate Hotel, with a suspect who is an ""integrator"" - someone who can let the locked in borrow their bodies for a time. If the Integrator was carrying a Haden client, then naming the suspect for the murder becomes that much more complicated.But ""complicated"" doesn't begin to describe it. As Shane and Vann began to unravel the threads of the murder, it becomes clear that the real mystery - and the real crime - is bigger than anyone could have imagined. The world of the locked in is changing, and with the change comes opportunities that the ambitious will seize at any cost. The investigation that began as a murder case takes Shane and Vann from the halls of corporate power to the virtual spaces of the locked in, and to the very heart of an emerging, surprising new human culture. It's nothing you could have expected.","['Science Fiction', 'Fiction', 'Mystery', 'Audiobook', 'Thriller', 'Crime', 'Science Fiction Fantasy']",3.9,"63,513",https://www.goodreads.com/book/show/21418013-lock-in
2905,17380041,17380041,24080996,64,385351232,9780385351230.0,Jo Baker,2013.0,Longbourn,longbourn,eng,3.62,32744,38006,6169,1163,3408,11297,15145,6993,https://images.gr-assets.com/books/1452268403m/17380041.jpg,https://images.gr-assets.com/books/1452268403s/17380041.jpg,,,,,,,,
2906,21412202,21412202,27029851,1,1476764026,9781476764020.0,"Cary Elwes, Joe Layden, Various, Rob Reiner",2014.0,As You Wish: Inconceivable Tales from the Making of The Princess Bride,as you wish: inconceivable tales from the making of the princess bride,eng,4.08,31886,34379,6019,811,1143,5803,13229,13393,https://images.gr-assets.com/books/1418103917m/21412202.jpg,https://images.gr-assets.com/books/1418103917s/21412202.jpg,3090.0,as you wish: inconceivable tales from the making of the princess bride,Cary Elwes,"Storm the castle once moreStanding on the stage for the twenty-fifth anniversary of The Princess Bride, I felt an almost overwhelming sense of gratitude and nostalgia. It was a remarkable night and it brought back vivid memories of being part of what appears to have become a cult classic film about pirates and princesses, giants and jesters, cliffs of insanity, and of course rodents of unusual size.It truly was as fun to make the movie as it is to watch it, from getting to work on William Goldman's brilliant screenplay to being directed by the inimitable Rob Reiner. It is not an exaggeration to say that most days on set were exhilarating, from wrestling André the Giant, to the impossibility of playing mostly dead with Billy Crystal cracking jokes above me, to choreographing the Greatest Sword Fight in Modern Times with Mandy Patinkin, to being part of the Kiss That Left All the Others Behind with Robin Wright.In this book I've gathered many more behind-the-scenes stories and hopefully answers to many of the questions we've all received over the years from fans. Additionally, Robin, Billy, Rob, and Mandy, as well as Christopher Guest, Wallace Shawn, Fred Savage, Chris Sarandon, Carol Kane, Norman Lear, and William Goldman graciously share their own memories and stories from making this treasured film.If you'd like to know a little more about the making of The Princess Bride as seen through the eyes of a young actor who got much more than he bargained for, along with the rest of this brilliant cast, then all I can say is...as you wish.","['Nonfiction', 'Memoir', 'Audiobook', 'Biography', 'Humor', 'Biography Memoir', 'Autobiography']",4.15,"63,839",https://www.goodreads.com/book/show/21412202-as-you-wish
2907,773276,773276,2992071,36,399230033,9780399230040.0,Peggy Rathmann,1994.0,"Good Night, Gorilla","good night, gorilla",,4.2,37948,38692,796,511,1544,6784,10585,19268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2908,13522285,13522285,19082966,36,62217135,9780062217130.0,Robyn Schneider,2013.0,"Severed Heads, Broken Hearts",the beginning of everything,eng,3.78,35150,40765,4726,969,3198,10685,15020,10893,https://images.gr-assets.com/books/1366395005m/13522285.jpg,https://images.gr-assets.com/books/1366395005s/13522285.jpg,6160.0,the beginning of everything,Robyn Schneider,"Robyn Schneider's The Beginning of Everything is a witty and heart-wrenching teen novel that will appeal to fans of books by John Green and Ned Vizzini, novels such as The Perks of Being a Wallflower, and classics like The Great Gatsby and The Catcher in the Rye.Varsity tennis captain Ezra Faulkner was supposed to be homecoming king, but that was before—before his girlfriend cheated on him, before a car accident shattered his leg, and before he fell in love with unpredictable new girl Cassidy Thorpe.As Kirkus Reviews said in a starred review, ""Schneider takes familiar stereotypes and infuses them with plenty of depth. Here are teens who could easily trade barbs and double entendres with the characters that fill John Green's novels.""Funny, smart, and including everything from flash mobs to blanket forts to a poodle who just might be the reincarnation of Jay Gatsby, The Beginning of Everything is a refreshing contemporary twist on the classic coming-of-age novel—a heart-wrenching story about how difficult it is to play the part that people expect, and how new beginnings can stem from abrupt and tragic endings.","['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Young Adult Contemporary', 'Coming Of Age']",3.73,"57,825",https://www.goodreads.com/book/show/13522285-the-beginning-of-everything
2909,6389704,6389704,6578095,34,054506046X,9780545060460.0,Jude Watson,2009.0,"In Too Deep (The 39 Clues, Book 6)","in too deep (the 39 clues, #6)",eng,4.02,35694,37137,628,814,1801,8381,11076,15065,https://images.gr-assets.com/books/1357211047m/6389704.jpg,https://images.gr-assets.com/books/1357211047s/6389704.jpg,,,,,,,,
2910,138269,138269,985716,73,1840187166,9781840187170.0,"Frank W. Abagnale, Stan Redding",1980.0,Catch Me If You Can,catch me if you can: the true story of a real fake,eng,4.05,32048,36201,1757,357,1326,7352,14245,12921,https://images.gr-assets.com/books/1358730242m/138269.jpg,https://images.gr-assets.com/books/1358730242s/138269.jpg,2518.0,catch me if you can: the true story of a real fake,Frank W. Abagnale,"Frank W. Abagnale, alias Frank Williams, Robert Conrad, Frank Adams and Robert Monjo, was one of the most daring con men, forgers, impostors and escape artists in history. In his brief but notorious career, Abagnale donned a pilot's uniform and co-piloted a Pan Am jet, masqueraded as the supervising resident of a hospital, practised law without a licence, passed himself off as a college sociology professor and cashed over $2.5 million in forged cheques, all before he was 21 years old.Known by the police of 26 foreign countries and all 50 US states as 'The Skywayman', Abagnale lived a sumptuous life on the run - until the law finally caught up with him. Now recognised as America's leading authority on financial foul play, Abagnale is a charming rogue whose hilarious, stranger-than=fiction international escapes - including one from an aeroplane - make Catch Me if You Can an irresistible tale of deceit.","['Nonfiction', 'Biography', 'Memoir', 'True Crime', 'Crime', 'Autobiography', 'Audiobook']",4.04,"57,680",https://www.goodreads.com/book/show/138269.Catch_Me_If_You_Can
2911,30248,30248,2644676,38,515133876,9780515133880.0,Laurell K. Hamilton,2001.0,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)","narcissus in chains (anita blake, vampire hunter, #10)",eng,3.89,46567,49456,1017,1601,4209,10920,14041,18685,https://images.gr-assets.com/books/1386179578m/30248.jpg,https://images.gr-assets.com/books/1386179578s/30248.jpg,,,,,,,,
2912,119760,119760,1075398,45,684865181,9780684865190.0,Gary Zukav,1989.0,,the seat of the soul,en-US,3.97,29675,30840,497,759,1960,6680,9437,12004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4142.0,the seat of the soul,Gary Zukav,"A NOTE FROM THE This hardcover edition of The Seat of the Soul celebrates its tenth anniversary. The Seat of the Soul became a national bestseller when it was first published, but more people are buying it now than ever before. Why is this? It is because a new species is being born. The Seat of the Soul is about this birth. This new species longs for harmony, cooperation, sharing, and reverence for Life. It uses higher orders of logic and justice -- those of the heart. The number of people who are becoming aware of this birth is growing very fast, because the new species is being born inside all of us. The Seat of the Soul provides a vocabulary for this new species -- a vocabulary of authentic power, the alignment of the personality with the soul. Human experience is exploding beyond the five senses, and The Seat of the Soul is about that, too. This is the most exciting time to be on Earth, and The Seat of the Soul describes why. As we become aware of our new abilities and values, like a baby opening its eyes and stretching its arms and legs for the first time, we are also becoming aware of an entirely new potential that we have never had before. I have been writing a book about this new potential for nine years. I am looking forward to sharing that with you, too. The tremendous growth of interest in The Seat of the Soul is humbling to me. I dream of a world where people respect each other and the living Earth, and spiritual growth is the first priority. I work daily to develop the awareness, compassion, and intentions that are necessary to create it. The extraordinary reception of The Seat of the Soul shows me, among other things, how many fellow souls are doing the same. The more this happens, the more I see myself, with gratitude, as a traveler among travelers, an experimenter among experimenters, and a soul among souls. Gary Zukav 1999","['Spirituality', 'Nonfiction', 'Self Help', 'Philosophy', 'Psychology', 'Personal Development', 'Inspirational']",4.02,"45,369",https://www.goodreads.com/book/show/119760.The_Seat_of_the_Soul
2913,16099159,16099159,21908552,32,345545834,9780345545830.0,J. Kenner,2013.0,Claim Me,"claim me (stark trilogy, #2)",eng,4.21,42238,46089,1715,388,1525,7160,15887,21129,https://images.gr-assets.com/books/1358614559m/16099159.jpg,https://images.gr-assets.com/books/1358614559s/16099159.jpg,,,,,,,,
2914,3483,3483,910619,52,067003777X,9780670037770.0,Marisha Pessl,2006.0,Special Topics in Calamity Physics,special topics in calamity physics,eng,3.7,29369,34307,4754,1342,3151,8523,12585,8706,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4414.0,special topics in calamity physics,Marisha Pessl,"After a childhood moving from one academic outpost to another with her father (a man prone to aphorisms and meteoric affairs), Blue is clever, deadpan, and possessed of a vast lexicon of literary, political, philosophical, and scientific knowledge—and is quite the cineaste to boot. In her final year of high school at the elite (and unusual) St. Gallway School in Stockton, North Carolina, Blue falls in with a charismatic group of friends and their captivating teacher, Hannah Schneider. But when the drowning of one of Hannah's friends and the shocking death of Hannah herself lead to a confluence of mysteries, Blue is left to make sense of it all with only her gimlet-eyed instincts and cultural references to guide—or misguide—her.Special Topics in Calamity Physics is a darkly hilarious coming-of-age novel and a richly plotted suspense tale told through the distinctive voice of its heroine, Blue van Meer.","['Fiction', 'Mystery', 'Contemporary', 'Literary Fiction', 'Young Adult', 'Novels', 'Coming Of Age']",3.7,"45,678",https://www.goodreads.com/book/show/3483.Special_Topics_in_Calamity_Physics
2915,18498558,18498558,26186624,49,62259652,9780062259650.0,Josh Malerman,2014.0,Bird Box,bird box,eng,3.98,31735,40619,6471,718,2042,7826,16827,13206,https://images.gr-assets.com/books/1383949470m/18498558.jpg,https://images.gr-assets.com/books/1383949470s/18498558.jpg,,,,,,,,
2916,12476820,12476820,17461183,37,62071041,9780062071040.0,Dan Wells,2012.0,Partials,"partials (partials sequence, #1)",en-US,3.94,42493,44946,4291,1114,2521,9279,16910,15122,https://images.gr-assets.com/books/1337468746m/12476820.jpg,https://images.gr-assets.com/books/1337468746s/12476820.jpg,,,,,,,,
2917,72223,72223,3222858,19,618773479,9780618773470.0,Timothy Egan,2006.0,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,the worst hard time: the untold story of those who survived the great american dust bowl,en-US,4.04,32275,34295,3997,613,1502,6167,13510,12503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1906.0,the worst hard time: the untold story of those who survived the great american dust bowl,Timothy Egan,"The dust storms that terrorized the High Plains in the darkest years of the Depression were like nothing ever seen before or since. Timothy Egan's critically acclaimed account rescues this iconic chapter of American history from the shadows in a tour de force of historical reportage. Following a dozen families and their communities through the rise and fall of the region, Egan tells of their desperate attempts to carry on through blinding black dust blizzards, crop failure, and the death of loved ones. Brilliantly capturing the terrifying drama of catastrophe, Egan does equal justice to the human characters who become his heroes, ""the stoic, long suffering men and women whose lives he opens up with urgency and respect"" (New York Times).In an era that promises ever-greater natural disasters, The Worst Hard Time is ""arguably the best nonfiction book yet"" (Austin Statesman Journal) on the greatest environmental disaster ever to be visited upon our land and a powerful cautionary tale about the dangers of trifling with nature.","['History', 'Nonfiction', 'American History', 'Historical', 'Audiobook', 'Environment', 'Nature']",4.04,"52,827",https://www.goodreads.com/book/show/40961608-the-worst-hard-time
2918,17802747,17802747,24904359,29,758278454,9780758278460.0,Ellen Marie Wiseman,2013.0,What She Left Behind,what she left behind,eng,3.86,22933,31350,3619,679,2176,7116,12361,9018,https://images.gr-assets.com/books/1373226871m/17802747.jpg,https://images.gr-assets.com/books/1373226871s/17802747.jpg,,,,,,,,
2919,3047850,3047850,3821158,42,006156608X,9780061566080.0,Sara Shepard,2008.0,Wicked,"wicked (pretty little liars, #5)",eng,4.04,38461,41509,1489,467,2030,9372,13291,16349,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2920,184655,184655,2127844,46,1416516352,9781416516350.0,Vince Flynn,1999.0,Transfer of Power,"transfer of power (mitch rapp, #3)",eng,4.31,28647,33735,1570,155,519,4006,13209,15846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2921,395090,395090,1185316,67,60931728,9780060931730.0,Sylvia Plath,1965.0,Ariel,ariel,eng,4.23,35566,38547,1072,626,1195,5497,12507,18722,https://images.gr-assets.com/books/1442258738m/395090.jpg,https://images.gr-assets.com/books/1442258738s/395090.jpg,2793.0,ariel,Sylvia Plath,"Sylvia Plath's celebrated collection.When Sylvia Plath died, she not only left behind a prolific life but also her unpublished literary masterpiece, Ariel. Her husband, Ted Hughes, brought the collection to life in 1966, and its publication garnered worldwide acclaim. This collection showcases the beloved poet’s brilliant, provoking, and always moving poems, including ""Ariel"" and once again shows why readers have fallen in love with her work throughout the generations.","['Poetry', 'Classics', 'Feminism', 'Fiction', '20th Century', 'American', 'Literature']",4.2,"72,855",https://www.goodreads.com/book/show/395090.Ariel
2922,13223349,13223349,18412501,27,1401235417,9781401235410.0,"Scott Snyder, Greg Capullo, Jonathan Glapion",2012.0,"Batman, Volume 1: The Court of Owls","batman, volume 1: the court of owls",eng,4.3,30617,33150,1447,423,827,3934,11175,16791,https://images.gr-assets.com/books/1342307351m/13223349.jpg,https://images.gr-assets.com/books/1342307351s/13223349.jpg,,,,,,,,
2923,33457,33457,2915038,47,60735422,9780060735420.0,Christopher Moore,1992.0,Practical Demonkeeping,"practical demonkeeping (pine cove, #1)",en-US,3.81,33593,35844,1377,427,1898,10613,13910,8996,https://images.gr-assets.com/books/1429229158m/33457.jpg,https://images.gr-assets.com/books/1429229158s/33457.jpg,,,,,,,,
2924,46438,46438,143448,99,451219953,9780451219950.0,Raymond Khoury,2006.0,The Last Templar,"the last templar (templar, #1)",eng,3.57,33675,35769,1482,1154,3603,11658,12251,7103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4307.0,"the last templar (templar, #1)",Raymond Khoury,"""It has served us well, this myth of Christ.""Pope Leo X, 16th CenturyIn a hail of fire and flashing sword, as the burning city of Acre falls from the hands of the West in 1291, The Last Templar opens with a young Templar knight, his mentor, and a handful of others escaping to the sea carrying a mysterious chest entrusted to them by the Order's dying Grand Master. The ship vanishes without a trace.In present day Manhattan, four masked horsemen dressed as Templar Knights emerge from Central Park and ride up the Fifth Avenue steps of the Metropolitan Museum of Art during the blacktie opening of a Treasures of the Vatican exhibit. Storming through the crowds, the horsemen brutally attack anyone standing between them and their prize. Attending the gala, archaeologist Tess Chaykin watches in silent terror as the leader of the horsemen hones in on one piece in particular, a strange geared device. He utters a few cryptic Latin words as he takes hold of it with reverence before leading the horsemen out and disappearing into the night.In the aftermath, an FBI investigation is led by anti-terrorist specialist Sean Reilly. Soon, he and Tess are drawn into the dark, hidden history of the crusading Knights, plunging them into a deadly game of cat and mouse with ruthless killers as they race across three continents to recover the lost secret of the Templars.","['Fiction', 'Thriller', 'Historical Fiction', 'Mystery', 'Adventure', 'Historical', 'Suspense']",3.62,"43,804",https://www.goodreads.com/book/show/46438.The_Last_Templar
2925,6534932,6534932,6727073,11,345518519,9780345518510.0,Kathy Griffin,2009.0,Official Book Club Selection: A Memoir According to Kathy Griffin,official book club selection: a memoir according to kathy griffin,en-US,3.8,31685,32718,1426,1304,2120,8243,11250,9801,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2926,240976,240976,3428728,112,60932147,9780060932140.0,"Milan Kundera, Aaron Asher",1979.0,Kniha smíchu a zapomnění,the book of laughter and forgetting,eng,4.01,28159,32303,1396,375,1322,6550,13528,10528,https://images.gr-assets.com/books/1446568718m/240976.jpg,https://images.gr-assets.com/books/1446568718s/240976.jpg,3035.0,the book of laughter and forgetting,Milan Kundera,"Rich in its stories, characters, and imaginative range, The Book of Laughter and Forgetting is the novel that brought Milan Kundera his first big international success in the late 1970's. Like all his work, it is valuable for far more than just its historical implications. In seven wonderfully integrated parts, different aspects of human existence are magnified and reduced, reordered and emphasized, newly examined, analyzed and experienced.","['Fiction', 'Czech Literature', 'Literature', 'Novels', 'Classics', 'Philosophy', 'Short Stories']",3.97,"46,517",https://www.goodreads.com/book/show/240976.The_Book_of_Laughter_and_Forgetting
2927,479415,479415,467825,111,440222656,9780440222650.0,Nicholas Evans,1995.0,The Horse Whisperer,the horse whisperer,en-US,3.77,38033,42843,1603,1032,3367,11494,15447,11503,https://images.gr-assets.com/books/1320410310m/479415.jpg,https://images.gr-assets.com/books/1320410310s/479415.jpg,581.0,the horse whisperer,Nicholas Evans,"A forty-ton truck hurtles out of control on a snowy country road, a teenage girl on horseback in its path. In a few terrible seconds the life of a family is shattered. And a mother's quest beings - to save her maimed daughter and a horse driven mad by pain. It is an odyssey that will bring her to...THE HORSE WHISPERERHe is the stuff of legend. His voice can calm wild horses and his touch heal broken spirits. For secrets uttered softly into pricked and troubled ears, such men were once called Whisperers. Now Tom Booker, the inheritor of this ancient gift, is to meet his greatest challenge.Annie Graves has traveled across a continent with her daughter, Grace, and their wounded horse, Pilgrim, to the Booker ranch in Montana. Annie has risked everything - her career, her marriage, her comfortable life - in her desperate belief that the Whisperer can help them. The accident has turned Pilgrim savage. He is now so demented and dangerous that everyone says he should be destroyed. But Annie won't give up on him. For she feels his fate is inextricably entwined with that of he daughter, who has retreated into a heartrending, hostile silence. Annie knows that if the horse dies, something in Grace will die too.In the weeks to come, under the massive sky of the Rocky Mountain Front, all their lives - including Tom Booker's - will be transformed forever in a way none could have foretold. At once an epic love story and a gripping adventure, The Horse Whisperer weaves an extraordinary tale of healing and redemption - a magnificent emotional journey that explores our ancient bonds with earth and sky and hearts untamed. It is a stirring elegy to the power of belief and self-discovery, to hopes lost and found again.","['Fiction', 'Romance', 'Animals', 'Horses', 'Contemporary', 'Drama', 'Adult']",3.84,"56,662",https://www.goodreads.com/book/show/479415.The_Horse_Whisperer
2928,46191,9201647,2572759,50,1580627560,9781580627570.0,Sherry Argov,2009.0,Why Men Love Bitches: From Doormat to Dreamgirl - A Woman's Guide to Holding Her Own In A Relationship,why men love bitches: from doormat to dreamgirl—a woman's guide to holding her own in a relationship,,3.89,26662,28618,1467,1258,2194,6076,7993,11097,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2929,3047851,3047851,3078642,23,61566179,9780061566170.0,Sara Shepard,2010.0,Wanted,"wanted (pretty little liars, #8)",en-US,4.15,36207,38098,1537,526,1683,7138,11004,17747,https://images.gr-assets.com/books/1325823986m/3047851.jpg,https://images.gr-assets.com/books/1325823986s/3047851.jpg,,,,,,,,
2930,1225621,1225621,1214135,29,60788704,9780060788700.0,Kim Harrison,2008.0,The Outlaw Demon Wails ,"the outlaw demon wails (the hollows, #6)",en-US,4.38,44119,47549,1088,149,596,5323,16276,25205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2931,433567,433567,4243538,566,048627263X,9780486272630.0,"Edwin A. Abbott, Banesh Hoffmann",1884.0,Flatland: A Romance of Many Dimensions,flatland: a romance of many dimensions,en-US,3.81,31377,39272,2864,952,2808,10004,14405,11103,https://images.gr-assets.com/books/1435435775m/433567.jpg,https://images.gr-assets.com/books/1435435775s/433567.jpg,778.0,flatland: a romance of many dimensions,Edwin A. Abbott,"This masterpiece of science (and mathematical) fiction is a delightfully unique and highly entertaining satire that has charmed readers for more than 100 years. The work of English clergyman, educator and Shakespearean scholar Edwin A. Abbott (1838-1926), it describes the journeys of A. Square [sic – ed.], a mathematician and resident of the two-dimensional Flatland, where women-thin, straight lines-are the lowliest of shapes, and where men may have any number of sides, depending on their social status.Through strange occurrences that bring him into contact with a host of geometric forms, Square has adventures in Spaceland (three dimensions), Lineland (one dimension) and Pointland (no dimensions) and ultimately entertains thoughts of visiting a land of four dimensions—a revolutionary idea for which he is returned to his two-dimensional world. Charmingly illustrated by the author, Flatland is not only fascinating reading, it is still a first-rate fictional introduction to the concept of the multiple dimensions of space. ""Instructive, entertaining, and stimulating to the imagination."" — Mathematics Teacher.","['Fiction', 'Science Fiction', 'Classics', 'Mathematics', 'Fantasy', 'Philosophy', 'Literature']",3.81,"66,332",https://www.goodreads.com/book/show/433567.Flatland
2932,7728889,7728889,10501517,48,031612611X,9780316126110.0,Libba Bray,2012.0,The Diviners,"the diviners (the diviners, #1)",en-US,3.96,44513,48730,7351,1529,2761,9098,18094,17248,https://images.gr-assets.com/books/1336424966m/7728889.jpg,https://images.gr-assets.com/books/1336424966s/7728889.jpg,7833.0,"the diviners (the diviners, #1)",Libba Bray,"SOMETHING DARK AND EVIL HAS AWAKENED… Evie O’Neill has been exiled from her boring old hometown and shipped off to the bustling streets of New York City—and she is pos-i-tute-ly ecstatic. It’s 1926, and New York is filled with speakeasies, Ziegfeld girls, and rakish pickpockets. The only catch is that she has to live with her uncle Will and his unhealthy obsession with the occult. Evie worries her uncle will discover her darkest secret: a supernatural power that has only brought her trouble so far. But when the police find a murdered girl branded with a cryptic symbol and Will is called to the scene, Evie realizes her gift could help catch a serial killer. As Evie jumps headlong into a dance with a murderer, other stories unfold in the city that never sleeps. A young man named Memphis is caught between two worlds. A chorus girl named Theta is running from her past. A student named Jericho is hiding a shocking secret. And unknown to all, something dark and evil has awakened…","['Fantasy', 'Young Adult', 'Historical Fiction', 'Paranormal', 'Mystery', 'Historical', 'Horror']",3.94,"95,391",https://www.goodreads.com/book/show/7728889-the-diviners
2933,3798703,3798703,3842894,38,375851798,9780375851800.0,Tim Tharp,2008.0,The Spectacular Now,the spectacular now,eng,3.53,30125,36245,4075,1264,4125,11625,12568,6663,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2934,14142,14142,1561022,172,61129739,9780061129740.0,"Erich Fromm, Peter D. Kramer, Rainer Funk",1956.0,The Art of Loving,the art of loving,eng,4.01,29048,33263,1269,854,1739,6528,11105,13037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2745.0,the art of loving,Erich Fromm,"The fiftieth Anniversary Edition of the groundbreaking international bestseller that has shown millions of readers how to achieve rich, productive lives by developing their hidden capacities for loveMost people are unable to love on the only level that truly matters: love that is compounded of maturity, self-knowledge, and courage. As with every art, love demands practice and concentration, as well as genuine insight and understanding.In his classic work, The Art of Loving, renowned psychoanalyst and social philosopher Erich Fromm explores love in all its aspects—not only romantic love, steeped in false conceptions and lofty expectations, but also brotherly love, erotic love, self-love, the love of God, and the love of parents for their children.","['Psychology', 'Philosophy', 'Nonfiction', 'Self Help', 'Love', 'Relationships', 'Classics']",4.01,"73,022",https://www.goodreads.com/book/show/14142.The_Art_of_Loving
2935,537070,537070,2432390,45,043979143X,9780439791430.0,Suzanne Collins,2007.0,Gregor and the Code of Claw,"gregor and the code of claw (underland chronicles, #5)",,4.25,33286,35387,1624,645,990,4751,11340,17661,https://images.gr-assets.com/books/1365854331m/537070.jpg,https://images.gr-assets.com/books/1365854331s/537070.jpg,,,,,,,,
2936,64218,64218,59951,80,380821214,9780380821210.0,Terry Pratchett,1990.0,Eric,"eric (discworld, #9; rincewind #4)",en-US,3.72,37938,44358,1207,340,3278,14872,15802,10066,https://images.gr-assets.com/books/1377865202m/64218.jpg,https://images.gr-assets.com/books/1377865202s/64218.jpg,,,,,,,,
2937,25102,25102,810826,33,1563890933,9781563890930.0,"Neil Gaiman, Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein",1993.0,The Sandman: A Game of You,a game of you (the sandman #5),eng,4.43,37211,41935,1037,117,586,4105,13376,23751,https://images.gr-assets.com/books/1312279891m/25102.jpg,https://images.gr-assets.com/books/1312279891s/25102.jpg,,,,,,,,
2938,9302,9302,426620,59,60731486,9780060731490.0,Marian Keyes,2004.0,The Other Side of the Story,the other side of the story,,3.77,32185,34440,895,644,2229,10239,12589,8739,https://images.gr-assets.com/books/1407107814m/9302.jpg,https://images.gr-assets.com/books/1407107814s/9302.jpg,,,,,,,,
2939,16729,16729,2707941,57,553381539,9780553381540.0,Pat Conroy,1975.0,Beach Music,beach music,eng,4.13,33220,35585,2396,515,1511,6104,12108,15347,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1525.0,beach music,Pat Conroy,"An American expatriate in Rome unearths his family legacy in this sweeping novel by the acclaimed author of The Prince of Tides and The Great Santini A Southerner living abroad, Jack McCall is scarred by tragedy and betrayal. His desperate desire to find peace after his wife’s suicide draws him into a painful, intimate search for the one haunting secret in his family’s past that can heal his anguished heart. Spanning three generations and two continents, from the contemporary ruins of the American South to the ancient ruins of Rome, from the unutterable horrors of the Holocaust to the lingering trauma of Vietnam, Beach Music sings with life’s pain and glory. It is a novel of lyric intensity and searing truth, another masterpiece among Pat Conroy’s legendary and beloved novels.","['Fiction', 'Southern', 'Contemporary', 'Historical Fiction', 'Novels', 'Drama', 'Literature']",4.17,"48,430",https://www.goodreads.com/book/show/16729.Beach_Music
